policyNo,certNo,customerId
LE80,02248621,3631757
LE81,02851278,3373614
LE81,02851306,7278402
LE81,02851371,2717288
LE81,02851428,10447610
LE81,02851432,8051527
LE81,02851613,3606682
LE81,02851756,9220302
LE81,02851808,3969706
LE81,02851888,10007234
LE81,02851889,291167
LE81,02851890,3922659
LE81,02851891,3713115
LE81,02851892,3483547
LE81,02852050,3855320
LE81,02852072,9704402
LE81,02852135,3821051
LE81,02852181,10360094
LE81,02852242,3383602
LE81,02852354,3298869
LE81,02852518,3863547
LE81,02852541,4762099
LE81,02852671,10003543
LE81,02852722,3537947
LE81,02852741,3854800
LE81,02852742,3854800
LE81,02852767,3354497
LE81,02852817,8027269
LE81,02852878,3727705
LE81,02852945,2178349
LE81,02852990,3816967
LE81,02853119,3375397
LE81,02853122,8335637
LE81,02853140,7712193
LE81,02853174,9462084
LE81,02853204,4923674
LE81,02853295,8368294
LE81,02853340,7090824
LE81,02853369,3327738
LE81,02853395,9032732
LE81,02853424,3591105
LE81,02853463,9394985
LE81,02853494,4268080
LE81,02853570,5621839
LE81,02853725,9567831
LE81,02853754,6386030
LE81,02853755,3711818
LE81,02853776,3232473
LE81,02853823,8257490
LE81,02853836,6254515
LE81,02853912,8393465
LE81,02853966,5912583
LE81,02854005,9341103
LE81,02854161,3984585
LE81,02854184,4375484
LE81,02854309,9040695
LE81,02854457,10376611
LE81,02854556,3783514
LE81,02854650,10293306
LE81,02854728,3606212
LE81,02854760,3522079
LE81,02854762,9182803
LE81,02854805,808028
LE81,02854830,737703
LE81,02854886,3395948
LE81,02854922,3729567
LE81,02854968,8211342
LE81,02855126,3947079
LE81,02855194,3463253
LE81,02855475,3896925
LE81,02855551,6212201
LE81,02855662,7277325
LE81,02855772,9030788
LE81,02855831,8025775
LE81,02855872,5452001
LE81,02855933,3523370
LE81,02856144,9665837
LE81,02856173,3817993
LE81,02856243,9589432
LE81,02856335,4783430
LE81,02856413,9745794
LE81,02856414,5688750
LE81,02856521,3676522
LE81,02856533,108134
LE81,02856676,4306350
LE81,02856937,3876413
LE81,02856938,3876413
LE81,02856939,3876413
LE81,02856940,3876413
LE82,02856965,8980045
LE82,02856966,5005158
LE82,02856973,3924932
LE82,02856976,1722525
LE82,02856984,3536727
LE82,02856992,3602891
LE82,02857012,10083171
LE82,02857020,4502381
LE82,02857025,10426641
LE82,02857026,9383385
LE82,02857027,3879531
LE82,02857028,6647842
LE83,02857160,9417939
LE83,02857280,3739418
LE83,02857638,3658039
LE83,02857741,3320584
LE83,02857809,4451960
LE83,02857813,4301490
LE83,02858060,3509160
LE83,02858281,6113005
LE83,02858554,4455727
LE83,02858566,9002153
LE83,02858602,8497783
LE83,02858633,3517645
LE83,02858653,3686232
LE83,02858707,7576206
LE83,02858726,586528
LE83,02858728,4041381
LE83,02858752,2717778
LE83,02859034,7596155
LE83,02859060,4204037
LE83,02859133,3401604
LE83,02859135,9122029
LE83,02859136,8983760
LE83,02859165,2703131
LE83,02859175,5630713
LE83,02859238,5774502
LE83,02859257,9858742
LE83,02859407,3241855
LE83,02859418,3374381
LE83,02859464,4037489
LE83,02859579,4922714
LE83,02859639,3947464
LE83,02859785,3329385
LE83,02859806,3560481
LE83,02859828,4204037
LE83,02859849,3932958
LE83,02859995,748274
LE83,02860181,1037898
LE83,02860182,8224358
LE84,02860237,2712090
LE84,02860238,4429585
LE84,02860239,10429854
LE84,02860240,4468269
LE84,02860247,563897
LE85,02860252,9174538
LE85,02860269,781836
LE85,02860336,8251162
LE85,02860337,8885539
LE85,02860338,9218290
LE85,02860339,9089437
LE90,02631201,6318275
LE90,02631202,2598542
LE90,02631220,6009629
LE90,02631221,679730
LE90,02631222,9977175
LE90,02631223,9142383
LE90,02631238,8738778
LE90,02631252,10330444
LE90,02631253,1193797
LE90,02631254,10462844
LE90,02631264,854232
LE90,02631268,9960128
LE90,02631269,2658514
LE90,02631270,9418553
LE90,02631271,3106982
LE91,02631291,6318275
LE91,02631292,2598542
LE91,02631310,6009629
LE91,02631311,679730
LE91,02631312,9977175
LE91,02631313,9142383
LE91,02631328,8738778
LE91,02631342,10330444
LE91,02631343,1193797
LE91,02631344,10462844
LE91,02631354,854232
LE91,02631358,9960128
LE91,02631359,2658514
LE91,02631360,9418553
LE91,02631361,3106982
LE92,02631381,6318275
LE92,02631382,2598542
LE92,02631400,6009629
LE92,02631401,679730
LE92,02631402,9977175
LE92,02631403,9142383
LE92,02631418,8738778
LE92,02631432,10330444
LE92,02631433,1193797
LE92,02631434,10462844
LE92,02631444,854232
LE92,02631448,9960128
LE92,02631449,2658514
LE92,02631450,9418553
LE92,02631451,3106982
LE93,02637352,9751966
LE93,02637523,3166451
LE93,02637581,2905630
LE93,02637656,10445267
LE93,02637699,6408931
LE93,02637703,2916322
LE93,02637704,10222127
LE93,02637710,6397791
LE93,02637714,10015702
LE93,02637715,10013751
LE93,02637716,10232745
LE93,02637717,6338141
LE93,02637723,2882271
LE93,02637725,6190934
LE93,02637727,6998047
LE93,02637746,6446263
LE93,02637777,9538754
LE93,02637780,6484321
LE93,02637789,9459193
LE93,02637790,6188423
LE93,02637803,6180592
LE94,02637903,6529635
LE94,02638003,7445474
LE94,02638029,2599523
LE94,02638040,10188262
LE94,02638088,5259602
LE94,02638108,5915166
LE94,02638130,9925977
LE94,02638133,9932812
LE94,02638210,5725330
LE94,02638288,1283206
LE94,02638331,9411502
LE94,02638410,9485571
LE94,02638434,5867873
LE94,02638446,5324469
LE94,02638549,5037228
LE94,02638564,1686460
LE94,02638583,6983279
LE94,02638669,7792321
LE94,02638719,6410557
LE94,02638791,7463494
LE94,02638829,6418670
LE94,02638835,5530945
LE94,02639001,5530949
LE94,02639002,6826340
LE94,02639004,9011561
LE94,02639005,2703556
LE94,02639009,6344155
LE94,02639017,6808284
LE94,02639072,9414343
LE94,02639125,3302035
LE95,02235505,3140085
LE95,02235527,601947
LE95,02235530,4672082
LE95,02235531,985560
LE95,02235539,3315847
LE95,02235554,1696554
LE95,02235575,7077208
LE96,02235589,1888888
LE96,02235590,1623074
LE96,02235591,1894985
LE96,02235592,1623655
LE97,02642676,9899665
LE97,02642981,8130784
LE97,02643090,6302838
LE97,02643117,8430202
LE97,02643594,108276
LE97,02643647,2663522
LE97,02643648,4928775
LE97,02643649,6514527
LE97,02643650,6066436
LE97,02643656,8636522
LE97,02644143,3895029
LE97,02644718,2663502
LE97,02645048,4738733
LE97,02645161,4635739
LE97,02645295,5049843
LE97,02646721,7222324
LE97,02647335,3253647
LE97,02647819,799035
LE97,02648172,10432137
LE97,02648346,10468477
LE97,02650766,894880
LE97,02650996,8114365
LE97,02651325,5060273
LE97,02652233,7350239
LE97,02652375,10026953
LE97,02652906,8034114
LE97,02653108,1494590
LE97,02653655,5287698
LE97,02654011,4080538
LE97,02654069,6163775
LE97,02654077,7332372
LE97,02654175,8053705
LE97,02654222,8573996
LE97,02654275,9119798
LE97,02654377,10422081
LE97,02654444,4763974
LE97,02654445,4763974
LE97,02654467,3599869
LE97,02654524,4994447
LE97,02654532,5060039
LE97,02654745,8235536
LE97,02655265,8360989
LE97,02655459,8607879
LE97,02655705,1249117
LE97,02655954,8997263
LE97,02656760,10085446
LE97,02657006,8496204
LE97,02657301,5794858
LE97,02657360,8641873
LE97,02657761,8243552
LE97,02657823,4620237
LE97,02657869,3955536
LE97,02658212,10285754
LE97,02658432,10321577
LE97,02658545,2221836
LE97,02658700,3513689
LE97,02658756,8512311
LE97,02658782,8730781
LE97,02658869,4506102
LE97,02658943,4975101
LE97,02658951,9251078
LE97,02659014,7610057
LE97,02659091,4553750
LE97,02659243,2143067
LE97,02659295,7738046
LE97,02659572,9914250
LE97,02659634,8769175
LE97,02659728,8416017
LE97,02660112,7308483
LE97,02660116,4489459
LE97,02660120,6246086
LE97,02660124,4900243
LE97,02660235,8640961
LE97,02660372,581390
LE97,02660666,5130742
LE97,02660938,3486691
LE97,02660961,2395379
LE97,02661408,8382503
LE97,02661792,6837484
LE97,02661966,1008974
LE97,02662060,3912962
LE97,02662145,8496204
LE97,02662759,8725065
LE97,02662888,114954
LE97,02663139,10492141
LE97,02663343,220391
LE97,02663423,9976632
LE97,02663972,9921353
LE97,02664030,7349118
LE97,02664033,4553750
LE97,02664044,4270707
LE97,02664076,7603240
LE97,02664425,5497279
LE97,02664454,8221209
LE97,02664458,10360142
LE97,02664527,6340607
LE97,02664596,8752350
LE97,02664991,3998414
LE97,02665025,10405840
LE97,02665190,8188118
LE97,02665774,8268421
LE97,02665912,4364652
LE97,02665952,4048868
LE97,02666137,4553750
LE97,02666182,3948411
LE97,02666248,5745105
LE97,02666286,9500525
LE97,02667906,8810628
LE97,02668402,169613
LE97,02669290,3340624
LE97,02669413,10469833
LE97,02669810,9178936
LE97,02670154,4771664
LE97,02671601,8413393
LE97,02671929,3874040
LE97,02672096,8606030
LE97,02672171,7832170
LE97,02672499,9002897
LE97,02672919,2414531
LE97,02673218,4497148
LE97,02673540,8739838
LE97,02673563,3754277
LE97,02674012,5950605
LE97,02674028,3654501
LE97,02674304,3176187
LE97,02674657,7110313
LE97,02674749,3662101
LE97,02675504,9968107
LE97,02675508,6155650
LE97,02675511,2232370
LE97,02675515,4929150
LE97,02675518,8548022
LE97,02676558,8765577
LE97,02676614,4315734
LE97,02677050,7285954
LE97,02677155,9420236
LE97,02677885,9688983
LE97,02677948,9934143
LE97,02677986,9706081
LE97,02677987,9706081
LE97,02678014,1103519
LE97,02678071,6102551
LE97,02678122,9565029
LE97,02678172,9934143
LE97,02678192,2868912
LE97,02678229,9565029
LE98,02678250,4824255
LE98,02678284,8750673
LE98,02678286,6068354
LE98,02678287,5685883
LE98,02678289,9572573
LE98,02678290,8103983
LE98,02678293,9934143
LE98,02678299,9756700
LE98,02678311,4456226
LE98,02678312,4456226
LE98,02678313,4456226
LE98,02678315,4456226
LE98,02678318,5825322
LE98,02678329,9928191
LE98,02678335,8751861
LE98,02678336,5763942
LE98,02678345,5237722
LE98,02678347,9934143
LE98,02678353,8390027
LE98,02678356,8851094
LE98,02678363,9818310
LE98,02678364,9113718
LE98,02678368,8240591
LE99,02678753,8257355
LE99,02678790,7259396
LE99,02678835,5062494
LE99,02679564,9111580
LE99,02679736,7259939
LE99,02680003,8079930
LE99,02680109,7586468
LE99,02680110,8225885
LE99,02680377,7350239
LE99,02680690,6446523
LE99,02681461,786811
LE99,02681646,2207469
LE99,02681922,8507920
LE99,02681923,2415611
LE99,02682278,3377405
LE99,02682485,9380173
LE99,02682505,6291766
LE99,02682717,2533170
LE99,02682919,5187050
LE99,02682977,4568567
LE99,02683048,4996608
LE99,02683050,2661824
LE99,02683072,6264965
LE99,02683108,7246166
LE99,02683351,8447961
LE99,02683403,7568932
LE99,02683607,8151785
LE99,02683673,82632
LE99,02684756,2957696
LE99,02684924,10292104
LE99,02685216,5030628
LE99,02685235,9977575
LE99,02685496,3200957
LE99,02685938,10383303
LE99,02686237,6682379
LE99,02686365,3563133
LE99,02686405,6217425
LE99,02686407,8038753
LE99,02686408,9084280
LE99,02686409,9446562
LE99,02686412,9555782
LE99,02686452,5148149
LE99,02686549,8704586
LE99,02686591,10392751
LE99,02687021,9080010
LE99,02687190,7641809
LE99,02687193,8422253
LE99,02687231,4833835
LE99,02687337,9943475
LE99,02687341,2980391
LE99,02687378,3195193
LE99,02687415,9923433
LE99,02687604,8291524
LE99,02687663,7007863
LE99,02688043,5468126
LE99,02688582,6333117
LE99,02689091,3738176
LE99,02689191,9392001
LE99,02689253,8158236
LE99,02689310,4340878
LE99,02689685,3240878
LE99,02689715,2411929
LE99,02689759,5757125
LE99,02689783,9744050
LE99,02689917,9608935
LE99,02690351,7959695
LE99,02690589,9572154
LE99,02690821,6919096
LE99,02691647,5210610
LE99,02691816,9786728
LE99,02691948,3420513
LE99,02691970,3911373
LE99,02692050,10318721
LE99,02692145,3789189
LE99,02694216,947192
LE99,02694236,5070868
LE99,02694237,4602360
LE99,02694239,3858103
LE99,02694484,9547907
LE99,02695406,3269186
LE99,02696270,7116226
LE99,02696532,8540036
LE99,02697103,9799506
LE99,02697400,7849099
LE99,02698876,3307037
LE99,02698918,9520701
LE99,02698947,8132672
LE99,02699103,4620237
LE99,02699573,3745730
LE99,02699660,4091692
LE99,02699855,9531353
LE99,02699914,8235536
LE99,02700387,9591599
LE99,02700481,4821943
LE99,02700638,4963704
LE99,02700648,3338922
LE99,02701387,9907446
LE99,02701535,8532302
LE99,02701537,8612595
LE99,02702381,6017482
LE99,02703606,4738968
LE99,02704842,2472679
LE99,02705037,5391952
LE99,02705268,9603779
LE99,02705298,4039213
LE99,02705712,9565221
LE99,02706318,3874897
LE99,02706404,6259316
LE99,02706747,3744354
LE99,02707056,10177671
LE99,02707101,7548809
LE99,02707446,8496204
LE99,02707490,274637
LE99,02707569,6186306
LE99,02707570,6655491
LE99,02707577,9466578
LE99,02707578,9527173
LE99,02707918,9186359
LE99,02708014,9384144
LE99,02708243,6071042
LE99,02708763,5668910
LE99,02708861,4487669
LE99,02709092,9558197
LE99,02709258,8897037
LE99,02709483,1806919
LE99,02709703,3778979
LE99,02710438,3510217
LE99,02710488,8232979
LE99,02710773,3910309
LE99,02710827,9567831
LE99,02710866,3659583
LE99,02711661,5273180
M001,00005862,10805436
M001,00014230,10797470
M001,00014555,10797229
M001,00014782,10797541
M001,00016005,3290393
M001,00016106,10795660
M001,00017251,10794437
M001,00017810,10793853
M001,00021840,10790448
M001,00024818,3257894
M001,00025133,10787200
M001,00025174,8481171
M001,00025213,4923439
M001,00025249,10786592
M001,00025254,10786587
M001,00025284,10786557
M001,00026342,10785903
M001,00026450,10786286
M001,00026502,4121778
M001,00027005,10784831
M001,00027006,10784830
M001,00027007,10784829
M001,00027008,10784828
M001,00027698,10784646
M001,00031152,10780626
M001,00032149,10780202
M001,00032164,10780187
M001,00032165,10780186
M001,00032194,10780157
M001,00032195,10780156
M001,00032732,17321
M001,00032732,10778994
M001,00034378,10777373
M001,00034378,17321
M001,00035265,10776544
M001,00035765,8328546
M001,00035766,7269403
M001,00036017,10775770
M001,00036018,10775769
M001,00036019,10775768
M001,00036027,10775760
M002,00000006,10775713
M002,00000024,10775695
M002,00000030,10775689
M002,00000084,10775635
M002,00000100,10776199
M002,00000101,10776198
M002,00000102,10776197
M002,00000103,10776196
M002,00000104,10776195
M002,00000114,10776185
M002,00000128,10776171
M002,00000158,10776141
M002,00000165,10775623
M002,00000166,10775622
M002,00000170,10775618
M002,00000173,10775615
M003,00000328,10775369
M003,00002059,10774010
M003,00002153,10773248
M003,00002153,17321
M003,00004791,10772161
M003,00005646,10770486
M003,00005649,10770483
M003,00005650,10770482
M003,00005652,10770480
M003,00005654,10770478
M003,00005719,10770413
M003,00005824,4044634
M003,00006961,10769137
M003,00007053,10769047
M003,00007053,17321
M003,00009069,4239200
M003,00010138,10765548
M003,00010309,10765356
M003,00010418,10765249
M003,00010945,10764713
M003,00010945,17321
M003,00011031,17321
M003,00011031,10765148
M003,00011208,7950545
M003,00011212,10764355
M003,00011257,10764312
M003,00011286,10764898
M003,00011314,10764870
M003,00011562,7157510
M003,00011578,10763912
M003,00013611,10762175
M003,00013612,10762174
M003,00013613,10762173
M003,00013614,10762172
M003,00013615,10762171
M003,00015136,10760575
M003,00015136,17321
M003,00015137,10760574
M003,00015137,17321
M003,00015146,4712739
M003,00016719,10759499
M003,00016800,10758850
M003,00016847,10758803
M003,00016860,10758790
M003,00016862,10758788
M003,00016870,10758780
M004,00000121,4046512
M004,00001682,17321
M004,00001682,10757626
M004,00006266,17321
M004,00006266,10753070
M004,00006885,9213044
M004,00007071,3632148
M004,00009085,10749824
M004,00009586,17321
M004,00009586,10749779
M004,00010161,10748688
M004,00010162,10748687
M004,00011230,17321
M004,00011230,10747469
M004,00011681,10747685
M004,00011681,17321
M004,00012993,3876917
M004,00013356,10746025
M004,00015294,10744046
M004,00015648,10743698
M004,00015918,10267391
M004,00016188,10742634
M004,00016342,3309453
M004,00016434,10742225
M004,00016523,10742112
M004,00016648,8122781
M004,00018129,10740582
M004,00018130,10740581
M004,00019296,9295558
M004,00019825,3228759
M004,00021848,17321
M004,00021848,10736908
M004,00022409,10735958
M004,00022409,17321
M004,00022410,10735957
M004,00022410,17321
M004,00022603,3537077
M004,00022639,10736612
M004,00022692,9757633
M004,00022929,10736349
M004,00022934,10736343
M004,00022935,10736342
M004,00022936,10736341
M004,00022937,10736340
M004,00023563,6180151
M004,00025832,17321
M004,00025832,10733463
M004,00027470,3798211
M004,00027617,10731144
M004,00028095,17321
M004,00028095,10730687
M004,00028697,8005478
M004,00029011,163985
M004,00030242,10728472
M004,00030242,17321
M004,00030243,17321
M004,00030243,10728471
M004,00030478,10728098
M004,00030478,17321
M004,00030915,4019715
M004,00031183,10727622
M004,00031183,17321
M004,00031405,17321
M004,00031405,11228207
M004,00031405,10727464
M004,00031547,10727212
M004,00032823,7714111
M004,00032973,7895312
M004,00033560,4412547
M004,00033565,10725748
M004,00033566,10725747
M004,00033614,10725699
M004,00034007,10724596
M004,00035574,10723217
M004,00035760,4511007
M004,00036137,17321
M004,00036137,10722744
M004,00036294,10722578
M004,00036294,17321
M004,00037012,4601020
M004,00037092,4046512
M004,00037169,17321
M004,00037169,10722141
M004,00037478,17321
M004,00037478,10721836
M004,00037706,17321
M004,00037706,10720923
M004,00037707,17321
M004,00037707,10720922
M004,00038392,3123437
M004,00038515,10720772
M004,00038515,17321
M004,00039199,10719642
M004,00039421,10719336
M004,00039421,17321
M004,00039569,17321
M004,00039569,10719191
M004,00039666,10718863
M004,00039666,17321
M004,00039698,10718831
M004,00039698,17321
M004,00039920,10719389
M004,00040342,8771622
M004,00040782,9288337
M004,00040995,10449351
M004,00040996,3864700
M004,00041561,17321
M004,00041561,10717765
M004,00042923,3903118
M004,00043132,5120518
M004,00043271,7205120
M004,00043497,5742767
M004,00043635,6647842
M004,00043659,3593648
M004,00043949,3287724
M004,00044106,7994554
M004,00044164,4340636
M004,00044651,4312134
M004,00044705,3336508
M004,00044842,8430454
M004,00044870,3257698
M005,00000105,5433990
M005,00000258,5260248
